,SPD,BÜNDNIS 90/DIE GRÜNEN,FDP,CDU/CSU,DIE LINKE,AfD,Fraktionslos
152,-1.4242000000000004,1.033,0.08580000000000004,0.6470000000000002,0.018300000000000118,-0.7359999999999998,0.13240000000000007
153,1.3561000000000003,1.5684,0.0,5.550499999999999,-2.7235000000000005,-1.6192999999999995,-1.7917
154,-2.6831000000000005,-0.25129999999999986,-5.882200000000008,1.0862000000000014,-1.0127,-1.8231,-0.5284
155,-3.869199999999999,-2.7064,0.4078,-1.4350000000000005,0.22169999999999984,-1.2758999999999998,0.5226
156,-2.1017,0.1983,2.8583,1.1948000000000003,-1.5065999999999995,-0.3935,0.5135
157,1.4934000000000005,-1.3817000000000006,0.2300999999999998,-0.997,0.4337000000000001,-2.822,0.1995
158,-2.9411,-1.0604999999999998,-0.4677000000000001,0.24889999999999995,-9.006600000000011,0.7771999999999997,-3.2474000000000007
159,-3.900000000000013,3.601499999999999,1.1912,4.682699999999998,-7.052400000000002,-0.5825000000000002,1.374
160,-3.2184,2.5398,-4.303800000000002,1.6653000000000002,-0.35960000000000003,-0.36790000000000017,0.4208000000000003
161,2.3593000000000006,1.6696,0.01550000000000012,4.138799999999998,-6.4536000000000024,-0.3374,0.0
162,6.367099999999992,-1.7985000000000004,0.7217000000000002,2.1629000000000005,0.16470000000000012,-4.558400000000002,0.195
163,2.5863,-0.044400000000000016,-4.594000000000001,3.9092,-1.4460999999999995,-7.063400000000009,0.0
164,2.9461000000000004,2.4476000000000004,0.5673999999999999,4.141599999999996,1.5484,-2.7667999999999986,-0.195
165,-1.7479999999999996,1.2389,-0.7637,1.767,-1.8246,-6.318200000000003,0.9488
166,0.0827000000000001,-6.355800000000005,-2.8273,4.945199999999994,-6.249300000000005,-0.2644,-2.8051
167,1.6556,-3.0807000000000047,-0.2596,4.527599999999999,0.8213999999999999,0.3092999999999998,-1.2256999999999991
168,0.002400000000000001,4.6992,-1.5082999999999995,-0.20069999999999968,-0.30599999999999994,-0.3856000000000001,-0.5701999999999998
169,1.9243000000000003,0.0,0.2390000000000003,0.2740999999999999,-0.4568999999999999,-0.11159999999999998,-0.9366
170,1.4240000000000002,0.0,4.3138999999999985,0.8884000000000001,-1.1830000000000005,0.0,0.5895
171,0.35640000000000016,0.3087,-7.929600000000017,-0.4005000000000001,0.06290000000000008,0.0,0.5619000000000001
172,6.0732999999999935,0.0,-3.538700000000003,-0.3175999999999998,0.6207,0.3716,0.4901
173,-0.6211999999999998,0.3893,0.5962000000000005,0.0,-2.7681,-0.2502,0.0
174,-0.5999000000000002,0.0,-4.443500000000002,-0.4667,-2.4298,-5.528100000000007,-3.5015
175,-2.5821000000000005,-5.490200000000002,1.1343,0.0,-1.8837000000000004,-4.320700000000001,3.4322
176,-1.8965,-9.264600000000012,-4.871100000000004,-0.7087,-0.4193,-2.271899999999999,-3.9192000000000013
177,-1.2347,-3.7993,-1.3561,-0.0644,-7.15890000000001,1.0481999999999998,3.1219
178,3.8226000000000013,3.2067,-1.1698,-0.1631,-3.1976,-0.3588999999999999,-2.5501
179,0.9011,-1.9494,-0.2255000000000004,0.0,0.0,-6.500100000000009,-1.9431
